ID,NAME,CITY,STATE,TYPE,STATUS,COUNTY,OWNER,BEDS,PlaceName_Cleaned
106468046,CHI HEALTH MIDLANDS,PAPILLION,NE,GENERAL ACUTE CARE,OPEN,SARPY,NOT AVAILABLE,121,Papillion
10969162,SIDNEY REGIONAL MEDICAL CENTER,SIDNEY,NE,GENERAL ACUTE CARE,OPEN,CHEYENNE,NON-PROFIT,25,Sidney
32334972,RAULERSON HOSPITAL,OKEECHOBEE,FL,GENERAL ACUTE CARE,OPEN,OKEECHOBEE,PROPRIETARY,100,Okeechobee
14675216,VA MEDICAL CENTER - DALLAS,DALLAS,TX,MILITARY,OPEN,DALLAS,GOVERNMENT - FEDERAL,NA,Dallas
105768131,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER,OMAHA,NE,GENERAL ACUTE CARE,OPEN,DOUGLAS,GOVERNMENT - STATE,334,Omaha
15878550,VA HEALTH CARE CENTER (HCC) AT HARLINGEN,HARLINGEN,TX,MILITARY,OPEN,CAMERON,GOVERNMENT - FEDERAL,NA,Harlingen
14279720,"GEORGE H. O'BRIEN, JR. VA MEDICAL CENTER",BIG SPRING,TX,MILITARY,OPEN,HOWARD,GOVERNMENT - FEDERAL,NA,Big Spring
17182801,VA MEDICAL CENTER - SHERIDAN,SHERIDAN,WY,MILITARY,OPEN,SHERIDAN,GOVERNMENT - FEDERAL,NA,Sheridan
6645679,ADAMS COUNTY REGIONAL MEDICAL CENTER,SEAMAN,OH,CRITICAL ACCESS,OPEN,ADAMS,GOVERNMENT - LOCAL,25,Seaman
29732803,ORLANDO VETERANS AFFAIRS MEDICAL CENTER,ORLANDO,FL,MILITARY,OPEN,ORANGE,GOVERNMENT - FEDERAL,NA,Orlando
3633486,BOCA RATON REGIONAL HOSPITAL,BOCA RATON,FL,GENERAL ACUTE CARE,OPEN,PALM BEACH,NON-PROFIT,394,Boca Raton
167684194,SPARK M. MATSUNAGA VA MEDICAL CENTER,HONOLULU,HI,MILITARY,OPEN,HONOLULU,GOVERNMENT - FEDERAL,NA,Honolulu
19133407,JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH,WEST PALM BEACH,FL,PSYCHIATRIC,OPEN,PALM BEACH,NON-PROFIT,44,West Palm Beach
19433458,JUPITER MEDICAL CENTER,JUPITER,FL,GENERAL ACUTE CARE,OPEN,PALM BEACH,NON-PROFIT,283,Jupiter
167684216,VA EASTERN COLORADO HEALTHCARE SYSTEM,DENVER,CO,MILITARY,OPEN,DENVER,GOVERNMENT - FEDERAL,NA,Denver
4299205,SPOKANE VA MEDICAL CENTER,SPOKANE,WA,MILITARY,OPEN,SPOKANE,GOVERNMENT - FEDERAL,132,Spokane
167684218,VA NEBRASKA-WESTERN IOWA HEALTH CARE SYSTEM,GRAND ISLAND,NE,MILITARY,OPEN,HALL,GOVERNMENT - FEDERAL,NA,Grand Island
167684100,ATLANTA VA HEALTH MEDICAL CENTER,DECATUR,GA,MILITARY,OPEN,DEKALB,GOVERNMENT - FEDERAL,NA,Decatur
42033428,WEST BOCA MEDICAL CENTER,BOCA RATON,FL,GENERAL ACUTE CARE,OPEN,PALM BEACH,PROPRIETARY,195,Boca Raton
22434748,LEESBURG REGIONAL MEDICAL CENTER,LEESBURG,FL,GENERAL ACUTE CARE,OPEN,LAKE,NON-PROFIT,322,Leesburg
3045817,BLUFFTON HOSPITAL,BLUFFTON,OH,CRITICAL ACCESS,OPEN,ALLEN,NON-PROFIT,39,Bluffton
15745804,INSTITUTE FOR ORTHOPEDIC SURGERY,LIMA,OH,SPECIAL,OPEN,ALLEN,PROPRIETARY,12,Lima
42633410,WEST PALM BEACH VA MEDICAL CENTER,WEST PALM BEACH,FL,MILITARY,OPEN,PALM BEACH,GOVERNMENT - FEDERAL,236,West Palm Beach
13944622,UNION HOSPITAL,DOVER,OH,GENERAL ACUTE CARE,OPEN,TUSCARAWAS,NON-PROFIT,157,Dover
13433873,FLORIDA HOSPITAL WAUCHULA,WAUCHULA,FL,GENERAL ACUTE CARE,OPEN,HARDEE,NON-PROFIT,25,Wauchula
2733744,BAY PINES VA HEALTHCARE SYSTEM,BAY PINES,FL,MILITARY,OPEN,PINELLAS,GOVERNMENT - FEDERAL,291,Bay Pines
2834698,BAYCARE ALLIANT HOSPITAL,DUNEDIN,FL,LONG TERM CARE,OPEN,PINELLAS,NON-PROFIT,38,Dunedin
3133701,BAYFRONT MEDICAL CENTER,SAINT PETERSBURG,FL,GENERAL ACUTE CARE,OPEN,PINELLAS,NON-PROFIT,395,Saint Petersburg
133097239,OHSU TRANSPLANT HOSPITAL,PORTLAND,OR,SPECIAL,OPEN,MULTNOMAH,NOT AVAILABLE,NA,Portland
30433707,PALMS OF PASADENA HOSPITAL,SAINT PETERSBURG,FL,GENERAL ACUTE CARE,OPEN,PINELLAS,PROPRIETARY,307,Saint Petersburg
18933612,JAMES A HALEY VETERANS' HOSPITAL,TAMPA,FL,MILITARY,OPEN,HILLSBOROUGH,GOVERNMENT - FEDERAL,93,Tampa
13233613,FLORIDA HOSPITAL TAMPA,TAMPA,FL,GENERAL ACUTE CARE,OPEN,HILLSBOROUGH,NON-PROFIT,365,Tampa
25233609,MEMORIAL HOSPITAL OF TAMPA,TAMPA,FL,GENERAL ACUTE CARE,OPEN,HILLSBOROUGH,PROPRIETARY,139,Tampa
2997301,OREGON STATE HOSPITAL- SALEM,NE SALEM,OR,PSYCHIATRIC,OPEN,MARION,GOVERNMENT - STATE,27,Ne Salem
28934613,OAK HILL HOSPITAL,BROOKSVILLE,FL,GENERAL ACUTE CARE,OPEN,HERNANDO,PROPRIETARY,230,Brooksville
32432054,RECEPTION AND MEDICAL CENTER HOSPITAL,LAKE BUTLER,FL,GENERAL ACUTE CARE,OPEN,UNION,GOVERNMENT - STATE,133,Lake Butler
2203801,NORTHEAST REHABILITATION HOSPITAL AT PEASE,PORTSMOUTH,NH,REHABILITATION,OPEN,ROCKINGHAM,PROPRIETARY,33,Portsmouth
123645801,KINDRED HOSPITAL LIMA,LIMA,OH,LONG TERM CARE,OPEN,ALLEN,PROPRIETARY,26,Lima
22134950,LAWNWOOD REGIONAL MEDICAL CENTER & HEART,FORT PIERCE,FL,GENERAL ACUTE CARE,OPEN,ST. LUCIE,PROPRIETARY,331,Fort Pierce
32034484,PROMISE HOSPITAL OF FLORIDA AT THE VILLAGES,OXFORD,FL,LONG TERM CARE,OPEN,SUMTER,PROPRIETARY,40,Oxford
22233901,LEE MEMORIAL HOSPITAL,FORT MYERS,FL,GENERAL ACUTE CARE,OPEN,LEE,GOVERNMENT - DISTRICT/AUTHORITY,835,Fort Myers
107703062,NORTHEAST REHAB HOSPITAL,NASHUA,NH,REHABILITATION,OPEN,HILLSBOROUGH,PROPRIETARY,20,Nashua
3232168,FLORIDA HOSPITAL NEW SMYRNA,NEW SMYRNA BEACH,FL,GENERAL ACUTE CARE,OPEN,VOLUSIA,GOVERNMENT - DISTRICT/AUTHORITY,112,New Smyrna Beach
24634655,MEDICAL CENTER OF TRINITY,TRINITY,FL,GENERAL ACUTE CARE,OPEN,PASCO,PROPRIETARY,292,Trinity
27233549,MORTON PLANT NORTH BAY HOSPITAL RECOVERY CENTER,LUTZ,FL,PSYCHIATRIC,OPEN,PASCO,NON-PROFIT,72,Lutz
2333831,BARTOW REGIONAL MEDICAL CENTER,BARTOW,FL,GENERAL ACUTE CARE,OPEN,POLK,PROPRIETARY,72,Bartow
203079,NORTHEAST REHABILITATION HOSPITAL,SALEM,NH,REHABILITATION,OPEN,ROCKINGHAM,PROPRIETARY,67,Salem
17432901,HOLMES REGIONAL MEDICAL CENTER,MELBOURNE,FL,GENERAL ACUTE CARE,OPEN,BREVARD,NON-PROFIT,514,Melbourne
30932796,PARRISH MEDICAL CENTER,TITUSVILLE,FL,GENERAL ACUTE CARE,OPEN,BREVARD,GOVERNMENT - DISTRICT/AUTHORITY,163,Titusville
35932091,SHANDS STARKE REGIONAL MEDICAL CENTER,STARKE,FL,GENERAL ACUTE CARE,OPEN,BRADFORD,NON-PROFIT,25,Starke
23132608,MALCOM RANDALL VA MEDICAL CENTER,GAINESVILLE,FL,MILITARY,OPEN,ALACHUA,GOVERNMENT - FEDERAL,222,Gainesville
35032610,SHANDS HOSPITAL,GAINESVILLE,FL,GENERAL ACUTE CARE,OPEN,ALACHUA,NON-PROFIT,946,Gainesville
35832606,SHANDS REHAB HOSPITAL,GAINESVILLE,FL,REHABILITATION,OPEN,ALACHUA,NON-PROFIT,40,Gainesville
29232073,ORANGE PARK MEDICAL CENTER,ORANGE PARK,FL,GENERAL ACUTE CARE,OPEN,CLAY,PROPRIETARY,230,Orange Park
833308,ATLANTIC SHORES HOSPITAL,FORT LAUDERDALE,FL,PSYCHIATRIC,OPEN,BROWARD,PROPRIETARY,72,Fort Lauderdale
4633316,BROWARD HEALTH MEDICAL CENTER,FORT LAUDERDALE,FL,GENERAL ACUTE CARE,OPEN,BROWARD,GOVERNMENT - DISTRICT/AUTHORITY,656,Fort Lauderdale
6733326,CLEVELAND CLINIC HOSPITAL,WESTON,FL,GENERAL ACUTE CARE,OPEN,BROWARD,NON-PROFIT,155,Weston
28233313,NORTH SHORE MEDICAL CENTER - FMC CAMPUS,LAUDERDALE LAKES,FL,GENERAL ACUTE CARE,OPEN,BROWARD,PROPRIETARY,459,Lauderdale Lakes
43133324,WESTSIDE REGIONAL MEDICAL CENTER,PLANTATION,FL,GENERAL ACUTE CARE,OPEN,BROWARD,PROPRIETARY,215,Plantation
7062230,ST JOSEPHS HOSPITAL,BREESE,IL,GENERAL ACUTE CARE,OPEN,CLINTON,NON-PROFIT,NA,Breese
9733050,FISHERMEN'S HOSPITAL,MARATHON,FL,GENERAL ACUTE CARE,OPEN,MONROE,NON-PROFIT,25,Marathon
1333176,BAPTIST HOSPITAL OF MIAMI,MIAMI,FL,GENERAL ACUTE CARE,OPEN,MIAMI-DADE,NON-PROFIT,672,Miami
8333137,DOUGLAS GARDENS HOSPITAL,MIAMI,FL,GENERAL ACUTE CARE,OPEN,MIAMI-DADE,NON-PROFIT,32,Miami
17733033,HOMESTEAD HOSPITAL,HOMESTEAD,FL,GENERAL ACUTE CARE,OPEN,MIAMI-DADE,NON-PROFIT,142,Homestead
14645801,ST RITA'S MEDICAL CENTER,LIMA,OH,GENERAL ACUTE CARE,OPEN,ALLEN,NON-PROFIT,424,Lima
745804,LIMA MEMORIAL HEALTH SYSTEM,LIMA,OH,GENERAL ACUTE CARE,OPEN,ALLEN,NON-PROFIT,329,Lima
2085602,BENSON HOSPITAL,BENSON,AZ,GENERAL ACUTE CARE,OPEN,COCHISE,GOVERNMENT - DISTRICT/AUTHORITY,22,Benson
6185643,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",WILLCOX,AZ,GENERAL ACUTE CARE,OPEN,COCHISE,GOVERNMENT - DISTRICT/AUTHORITY,48,Willcox
10718711,GEISINGER WYOMING VALLEY MEDICAL CENTER,WILKES-BARRE,PA,GENERAL ACUTE CARE,OPEN,LUZERNE,NON-PROFIT,243,Wilkes-Barre
12216901,SOLDIERS & SAILORS MEMORIAL HOSPITAL,WELLSBORO,PA,GENERAL ACUTE CARE,OPEN,TIOGA,NON-PROFIT,83,Wellsboro
25118711,WILKES-BARRE VETERANS AFFAIRS MEDICAL CENTER,WILKES-BARRE,PA,MILITARY,OPEN,LUZERNE,GOVERNMENT - FEDERAL,161,Wilkes-Barre
118017,GOOD SHEPHERD SPECIALTY HOSPITAL,BETHLEHEM,PA,LONG TERM CARE,OPEN,LEHIGH,NON-PROFIT,32,Bethlehem
12318102,SACRED HEART HOSPITAL,ALLENTOWN,PA,GENERAL ACUTE CARE,OPEN,LEHIGH,NON-PROFIT,215,Allentown
15418104,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,ALLENTOWN,PA,GENERAL ACUTE CARE,OPEN,LEHIGH,PROPRIETARY,22,Allentown
21518015,ST LUKES UNIVERSITY HOSPITAL - BETHLEHEM,BETHLEHEM,PA,GENERAL ACUTE CARE,OPEN,LEHIGH,NON-PROFIT,480,Bethlehem
22618105,LEHIGH VALLEY HOSPITAL,ALLENTOWN,PA,GENERAL ACUTE CARE,OPEN,LEHIGH,NON-PROFIT,797,Allentown
6717042,"GOOD SAMARITAN HOSPITAL, THE",LEBANON,PA,GENERAL ACUTE CARE,OPEN,LEBANON,NON-PROFIT,172,Lebanon
11517064,PHILHAVEN,MT GRETNA,PA,PSYCHIATRIC,OPEN,LEBANON,NON-PROFIT,99,Mt Gretna
22217042,LEBANON VETERANS AFFAIRS MEDICAL CENTER,LEBANON,PA,MILITARY,OPEN,LEBANON,GOVERNMENT - FEDERAL,213,Lebanon
5116117,ELLWOOD CITY HOSPITAL,ELLWOOD CITY,PA,GENERAL ACUTE CARE,OPEN,LAWRENCE,NON-PROFIT,62,Ellwood City
8016105,UPMC JAMESON,NEW CASTLE,PA,GENERAL ACUTE CARE,OPEN,LAWRENCE,NON-PROFIT,254,New Castle
8717604,LANCASTER GENERAL HOSPITAL,LANCASTER,PA,GENERAL ACUTE CARE,OPEN,LANCASTER,NON-PROFIT,640,Lancaster
14317601,LANCASTER REHABILITATION HOSPITAL,LANCASTER,PA,REHABILITATION,OPEN,LANCASTER,PROPRIETARY,59,Lancaster
18617522,EPHRATA COMMUNITY HOSPITAL,EPHRATA,PA,GENERAL ACUTE CARE,OPEN,LANCASTER,NON-PROFIT,130,Ephrata
8318020,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,BETHLEHEM,PA,SPECIAL,OPEN,NORTHAMPTON,PROPRIETARY,NA,Bethlehem
12917866,GEISINGER SHAMOKIN AREA COMMUNITY HOSPITAL,COAL TOWNSHIP,PA,GENERAL ACUTE CARE,OPEN,NORTHUMBERLAND,NON-PROFIT,55,Coal Township
5219408,EAGLEVILLE HOSPITAL,EAGLEVILLE,PA,REHABILITATION,OPEN,MONTGOMERY,NON-PROFIT,308,Eagleville
7619002,HORSHAM CLINIC,AMBLER,PA,PSYCHIATRIC,OPEN,MONTGOMERY,PROPRIETARY,172,Ambler
8619096,MAIN LINE HEALTH LANKENAU MEDICAL CENTER,WYNNEWOOD,PA,GENERAL ACUTE CARE,OPEN,MONTGOMERY,NON-PROFIT,331,Wynnewood
10219403,MONTGOMERY COUNTY EMERGENCY SERVICE,NORRISTOWN,PA,PSYCHIATRIC,OPEN,MONTGOMERY,NON-PROFIT,73,Norristown
10319401,NORRISTOWN STATE HOSPITAL,NORRISTOWN,PA,PSYCHIATRIC,OPEN,MONTGOMERY,GOVERNMENT - STATE,394,Norristown
10619034,BROOKE GLEN BEHAVIORAL HOSPITAL,FORT WASHINGTON,PA,PSYCHIATRIC,OPEN,MONTGOMERY,PROPRIETARY,146,Fort Washington
13319401,SUBURBAN COMMUNITY HOSPITAL,NORRISTOWN,PA,GENERAL ACUTE CARE,OPEN,MONTGOMERY,NON-PROFIT,126,Norristown
14819403,VALLEY FORGE MEDICAL CENTER & HOSPITAL,NORRISTOWN,PA,REHABILITATION,OPEN,MONTGOMERY,PROPRIETARY,86,Norristown
15919468,PHYSICIANS CARE SURGICAL HOSPITAL,ROYERSFORD,PA,GENERAL ACUTE CARE,OPEN,MONTGOMERY,PROPRIETARY,12,Royersford
17919010,MAIN LINE BRYN MAWR HOSPITAL,BRYN MAWR,PA,GENERAL ACUTE CARE,OPEN,MONTGOMERY,NON-PROFIT,319,Bryn Mawr
11219464,POTTSTOWN MEMORIAL MEDICAL CENTER,POTTSTOWN,PA,GENERAL ACUTE CARE,OPEN,MONTGOMERY,PROPRIETARY,224,Pottstown
24519446,LANSDALE HOSPITAL,LANSDALE,PA,GENERAL ACUTE CARE,OPEN,MONTGOMERY,NON-PROFIT,135,Lansdale
2217822,GEISINGER HEALTHSOUTH REHABILITATION HOSPITAL,DANVILLE,PA,REHABILITATION,OPEN,MONTOUR,PROPRIETARY,42,Danville
6017822,GEISINGER MEDICAL CENTER,DANVILLE,PA,GENERAL ACUTE CARE,OPEN,MONTOUR,NON-PROFIT,404,Danville
3518411,CLARKS SUMMIT STATE HOSPITAL,CLARKS SUMMIT,PA,PSYCHIATRIC,OPEN,LACKAWANNA,GOVERNMENT - STATE,232,Clarks Summit
24418510,REGIONAL HOSPITAL OF SCRANTON,SCRANTON,PA,GENERAL ACUTE CARE,OPEN,LACKAWANNA,PROPRIETARY,198,Scranton
245631,HOLZER MEDICAL CENTER,GALLIPOLIS,OH,GENERAL ACUTE CARE,OPEN,GALLIA,NON-PROFIT,287,Gallipolis
7916652,J C BLAIR MEMORIAL HOSPITAL,HUNTINGDON,PA,GENERAL ACUTE CARE,OPEN,HUNTINGDON,NON-PROFIT,100,Huntingdon
2539428,COVINGTON COUNTY HOSPITAL,COLLINS,MS,GENERAL ACUTE CARE,OPEN,COVINGTON,GOVERNMENT - LOCAL,35,Collins
7715701,INDIANA REGIONAL MEDICAL CENTER,INDIANA,PA,GENERAL ACUTE CARE,OPEN,INDIANA,NON-PROFIT,164,Indiana
1715767,PUNXSUTAWNEY AREA HOSPITAL,PUNXSUTAWNEY,PA,GENERAL ACUTE CARE,OPEN,JEFFERSON,NON-PROFIT,49,Punxsutawney
17815825,PENN HIGHLANDS BROOKVILLE,BROOKVILLE,PA,GENERAL ACUTE CARE,OPEN,JEFFERSON,NON-PROFIT,35,Brookville
8817044,GEISINGER -LEWISTOWN HOSPITAL,LEWISTOWN,PA,GENERAL ACUTE CARE,OPEN,MIFFLIN,NON-PROFIT,123,Lewistown
6516125,UPMC HORIZON,GREENVILLE,PA,GENERAL ACUTE CARE,OPEN,MERCER,NON-PROFIT,171,Greenville
11716154,EDGEWOOD SURGICAL HOSPITAL,TRANSFER,PA,GENERAL ACUTE CARE,OPEN,MERCER,PROPRIETARY,10,Transfer
23116735,KANE COMMUNITY HOSPITAL,KANE,PA,GENERAL ACUTE CARE,OPEN,MCKEAN,NON-PROFIT,31,Kane
4504240,CENTRAL MAINE MEDICAL CENTER,LEWISTON,ME,GENERAL ACUTE CARE,OPEN,ANDROSCOGGIN,NON-PROFIT,250,Lewiston
4804240,SAINT MARYS REGIONAL MEDICAL CENTER,LEWISTON,ME,GENERAL ACUTE CARE,OPEN,ANDROSCOGGIN,NON-PROFIT,233,Lewiston
14216127,GROVE CITY MEDICAL CENTER,GROVE CITY,PA,GENERAL ACUTE CARE,OPEN,MERCER,NON-PROFIT,89,Grove City
9217756,MUNCY VALLEY HOSPITAL,MUNCY,PA,GENERAL ACUTE CARE,OPEN,LYCOMING,NON-PROFIT,18,Muncy
13817257,ROXBURY TREATMENT CENTER,SHIPPENSBURG,PA,PSYCHIATRIC,OPEN,FRANKLIN,PROPRIETARY,112,Shippensburg
3917201,CHAMBERSBURG HOSPITAL,CHAMBERSBURG,PA,GENERAL ACUTE CARE,OPEN,FRANKLIN,NON-PROFIT,240,Chambersburg
8217740,GEISINGER JERSEY SHORE HOSPITAL,JERSEY SHORE,PA,GENERAL ACUTE CARE,OPEN,LYCOMING,NON-PROFIT,25,Jersey Shore
10685132,FLORENCE HOSPITAL AT ANTHEM,FLORENCE,AZ,GENERAL ACUTE CARE,OPEN,PINAL,NOT AVAILABLE,36,Florence
5717233,FULTON COUNTY MEDICAL CENTER,MCCONNELLSBURG,PA,GENERAL ACUTE CARE,OPEN,FULTON,NON-PROFIT,21,Mcconnellsburg
4617701,DIVINE PROVIDENCE HOSPITAL,WILLIAMSPORT,PA,PSYCHIATRIC,OPEN,LYCOMING,NON-PROFIT,31,Williamsport
10585364,YUMA REHABILITATION HOSPITAL,YUMA,AZ,REHABILITATION,OPEN,YUMA,PROPRIETARY,41,Yuma
6618301,POCONO MEDICAL CENTER,EAST STROUDSBURG,PA,GENERAL ACUTE CARE,OPEN,MONROE,NON-PROFIT,235,East Stroudsburg
16317268,WAYNESBORO HOSPITAL,WAYNESBORO,PA,GENERAL ACUTE CARE,OPEN,FRANKLIN,NON-PROFIT,64,Waynesboro
1702896,REHABILITATION HOSPITAL OF RHODE ISLAND,NORTH SMITHFIELD,RI,REHABILITATION,OPEN,PROVIDENCE,PROPRIETARY,40,North Smithfield
7885739,"SIERRA TUCSON, INC.",TUCSON,AZ,PSYCHIATRIC,OPEN,PIMA,PROPRIETARY,139,Tucson
64585016,ABRAZO ARIZONA HEART HOSPITAL,PHOENIX,AZ,GENERAL ACUTE CARE,OPEN,MARICOPA,PROPRIETARY,59,Phoenix
7117105,PINNACLEHEALTH HARRISBURG CAMPUS,HARRISBURG,PA,GENERAL ACUTE CARE,OPEN,DAUPHIN,NON-PROFIT,577,Harrisburg
7217105,PINNACLEHEALTH COMMUNITY CAMPUS,HARRISBURG,PA,GENERAL ACUTE CARE,OPEN,DAUPHIN,NON-PROFIT,NA,Harrisburg
14617036,PENN STATE HERSHEY REHABILITATION HOSPITAL,HUMMELSTOWN,PA,REHABILITATION,OPEN,DAUPHIN,PROPRIETARY,54,Hummelstown
417011,SELECT SPECIALTY HOSPITAL CENTRAL PENNSYLVANIA CAMP HILL,CAMP HILL,PA,LONG TERM CARE,OPEN,CUMBERLAND,PROPRIETARY,31,Camp Hill
3817105,CARLISLE REGIONAL MEDICAL CENTER,CARLISLE,PA,GENERAL ACUTE CARE,OPEN,CUMBERLAND,PROPRIETARY,165,Carlisle
11817055,HEALTHSOUTH REHABILITATION HOSPITAL OF MECHANICSBURG,MECHANICSBURG,PA,REHABILITATION,OPEN,CUMBERLAND,PROPRIETARY,75,Mechanicsburg
12017055,NEW LIFECARE HOSPITAL OF MECHANICSBURG,MECHANICSBURG,PA,GENERAL ACUTE CARE,OPEN,CUMBERLAND,PROPRIETARY,68,Mechanicsburg
19117011,HOLY SPIRIT HOSPITAL,CAMP HILL,PA,GENERAL ACUTE CARE,OPEN,CUMBERLAND,NON-PROFIT,319,Camp Hill
4519013,CROZER-CHESTER MEDICAL CENTER,UPLAND,PA,GENERAL ACUTE CARE,OPEN,DELAWARE,NON-PROFIT,424,Upland
14019083,KINDRED HOSPITAL PHILADELPHIA - HAVERTOWN,HAVERTOWN,PA,GENERAL ACUTE CARE,OPEN,DELAWARE,PROPRIETARY,57,Havertown
21019063,RIDDLE HOSPITAL,MEDIA,PA,GENERAL ACUTE CARE,OPEN,DELAWARE,NON-PROFIT,204,Media
316501,SELECT SPECIALTY HOSPITAL ERIE,ERIE,PA,LONG TERM CARE,OPEN,ERIE,PROPRIETARY,50,Erie
5316507,HEALTHSOUTH REHABILITATION HOSPITAL OF ERIE,ERIE,PA,REHABILITATION,OPEN,ERIE,PROPRIETARY,108,Erie
4819026,DELAWARE COUNTY MEMORIAL HOSPITAL,DREXEL HILL,PA,GENERAL ACUTE CARE,OPEN,DELAWARE,NON-PROFIT,225,Drexel Hill
6916550,UPMC HAMOT,ERIE,PA,GENERAL ACUTE CARE,OPEN,ERIE,NON-PROFIT,412,Erie
13116505,SHRINERS HOSPITALS FOR CHILDREN - ERIE,ERIE,PA,GENERAL ACUTE CARE,OPEN,ERIE,NON-PROFIT,30,Erie
4402169,QUINCY MEDICAL CENTER,QUINCY,MA,GENERAL ACUTE CARE,OPEN,NORFOLK,NON-PROFIT,116,Quincy
15016504,ERIE VETERANS AFFAIRS MEDICAL CENTER,ERIE,PA,MILITARY,OPEN,ERIE,GOVERNMENT - FEDERAL,78,Erie
12716544,SAINT VINCENT HOSPITAL,ERIE,PA,GENERAL ACUTE CARE,OPEN,ERIE,NON-PROFIT,428,Erie
23216509,MILLCREEK COMMUNITY HOSPITAL,ERIE,PA,GENERAL ACUTE CARE,OPEN,ERIE,NON-PROFIT,62,Erie
108,UPMC SHADYSIDE-ER,PITTSBURGH,PA,GENERAL ACUTE CARE,OPEN,ALLEGHENY,NON-PROFIT,520,Pittsburgh
64785283,AURORA BEHAVIORAL HEALTHCARE-TEMPE,TEMPE,AZ,PSYCHIATRIC,OPEN,MARICOPA,NOT AVAILABLE,75,Tempe
64885120,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,AZ,GENERAL ACUTE CARE,OPEN,PINAL,NOT AVAILABLE,NA,Apache Junction
1802886,KENT COUNTY MEMORIAL HOSPITAL,WARWICK,RI,GENERAL ACUTE CARE,OPEN,KENT,NON-PROFIT,359,Warwick
15663110,THE REHABILITATION INSTITUTE OF ST. LOUIS,ST. LOUIS,MO,REHABILITATION,OPEN,ST. LOUIS CITY,PROPRIETARY,96,St. Louis
64985006,BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,SPECIAL,OPEN,MARICOPA,NOT AVAILABLE,NA,Phoenix
65285251,GREENBAUM SURGICAL SPECIALTY HOSPITAL,SCOTTSDALE,AZ,GENERAL ACUTE CARE,OPEN,MARICOPA,NOT AVAILABLE,NA,Scottsdale
65385007,HAVEN SENIOR HORIZONS,PHOENIX,AZ,PSYCHIATRIC,OPEN,MARICOPA,NOT AVAILABLE,NA,Phoenix
65085929,COMMUNITY COUNSELING CENTERS INC AT PINEVIEW HOSPITAL,LAKESIDE,AZ,PSYCHIATRIC,OPEN,NAVAJO,NOT AVAILABLE,16,Lakeside
109,UPMC PASSAVANT-CRANBERRY-ER,CRANBERRY,PA,GENERAL ACUTE CARE,OPEN,BUTLER,NON-PROFIT,NA,Cranberry
65585304,HEALTHSOUTH VALLEY OF THE SUN REHABILITATION,GLENDALE,AZ,REHABILITATION,OPEN,MARICOPA,NOT AVAILABLE,NA,Glendale
65986314,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,PRESCOTT VALLEY,AZ,REHABILITATION,OPEN,YAVAPAI,NOT AVAILABLE,NA,Prescott Valley
66285251,SELECT SPECIALTY HOSPITAL ARIZONA INC.,SCOTTSDALE,AZ,LONG TERM CARE,OPEN,MARICOPA,NOT AVAILABLE,NA,Scottsdale
66385225,"SOUTHWESTERN CHILDREN'S HEALTH SERVICES, INC (ACADIA HEALTHCARE)",CHANDLER,AZ,PSYCHIATRIC,OPEN,MARICOPA,NOT AVAILABLE,NA,Chandler
66485281,"TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S MEDICAL CENTER",TEMPE,AZ,GENERAL ACUTE CARE,OPEN,MARICOPA,NON-PROFIT,NA,Tempe
11546135,PUTNAM COUNTY HOSPITAL,GREENCASTLE,IN,CRITICAL ACCESS,OPEN,PUTNAM,GOVERNMENT - LOCAL,25,Greencastle
5901230,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,GENERAL ACUTE CARE,OPEN,BERKSHIRE,NON-PROFIT,25,Great Barrington
15047394,ST VINCENT RANDOLPH HOSPITAL INC,WINCHESTER,IN,CRITICAL ACCESS,OPEN,RANDOLPH,NON-PROFIT,25,Winchester
110,UPMC EAST,MONROEVILLE,PA,GENERAL ACUTE CARE,OPEN,ALLEGHENY,NOT AVAILABLE,155,Monroeville
1502903,HASBRO CHILDRENS HOSPITAL,PROVIDENCE,RI,CHILDREN,OPEN,PROVIDENCE,NON-PROFIT,NA,Providence
1302907,SAINT JOSEPH HEALTH SERVICES OF RHODE ISLAND,PROVIDENCE,RI,GENERAL ACUTE CARE,OPEN,PROVIDENCE,NON-PROFIT,231,Providence
113,UPMC HORIZON-SHENANGO VALLEY-ER,FARRELL,PA,GENERAL ACUTE CARE,OPEN,MERCER,NOT AVAILABLE,NA,Farrell
3701950,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,GENERAL ACUTE CARE,OPEN,ESSEX,NON-PROFIT,111,Newburyport
1801960,LAHEY MEDICAL CENTER - PEABODY,PEABODY,MA,GENERAL ACUTE CARE,OPEN,ESSEX,NON-PROFIT,10,Peabody
4101960,KINDRED HOSPITAL BOSTON - NORTH SHORE,PEABODY,MA,LONG TERM CARE,OPEN,ESSEX,PROPRIETARY,50,Peabody
